name,gender,inhouse,caegory,title,urls,likes,profile,photolink
里見 陵,1,,ビジネス,UCCホールディングス 執行役員CSO,https://newspicks.com//user/3980109?ref=recommended-picker,2160,里見 陵       UCCホールディングス 執行役員CSO   ジャンル: 小売・流通  もらったいいね数: 2160  UCCグループで経営企画とサステナビリティを担当しています。  1981年生まれ。大学卒業後アーサー・D・リトル、A.T.カーニーにて主に製造業の経営コンサルティングに従事。クライアントの外資系消費財メーカーにて経営企画、国内営業責任者、アジア統括ブランドマネージャーを経験後、B2Cサービススタートアップにて営業、マーケティング、事業開発の責任者を経験。2017年6月UCCホールディングスに入社。2020年7月より現職。  趣味は料理、読書、バスケ、食べ歩き飲み歩き、サウナ、アウトドア、登山、散歩、音楽フェス、旅。  … 続きを読む,https://newspicks.com//users/3980109/cover?width=128&height=128&circle=true&t=20210618041640000
八田 浩,1,,ビジネス,株式会社ロケットメイカーズ 代表取締役社長,https://newspicks.com//user/147831?ref=recommended-picker,148879,八田 浩       株式会社ロケットメイカーズ 代表取締役社長   ジャンル: 広告・マーケティング  もらったいいね数: 148879  2001年 明治大学経営学部卒業 2001年 東海東京証券入社 2004年 オプト入社 2008年 オプトと電通の資本業務提携責任者として電通出向 2010年 オプトに帰任し、プロダクト、商品開発担当(広告会社の仕入部門) 2011年～2014年　オプト　執行役員 2015年～2016年　オプト　取締役 2015年～2018年　スキルアップ・ビデオテクノロジーズ　代表取締役社長 2018年〜2019年　GOLF Net TV　取締役 2020年　ロケットメイカーズ代表取締役社長  … 続きを読む,https://newspicks.com//users/147831/cover?width=128&height=128&circle=true&t=20200106055707000
木川 瑞季,2,,ビジネス,オアシスティーラウンジ 代表取締役,https://newspicks.com//user/1086965?ref=recommended-picker,1625,木川 瑞季       オアシスティーラウンジ 代表取締役   ジャンル: 小売・流通  もらったいいね数: 1625  2003年、早稲田大学大学院アジア太平洋研究科国際関係学専攻を修了し、マッキンゼー・アンド・カンパニー・インク・ジャパンに入社。経営コンサルタントとして事業戦略立案、M&A案件支援などを幅広く行う。04年に台湾駐在。09年にシグマクシスに転職。中国茶への趣味が高じて「中国茶中級評茶員」「中国茶中級茶藝師」資格を取得。13年、タピオカミルクティーの元祖、台湾「春水堂（チュンスイタン）」を日本で展開するオアシスティーラウンジに入社し、日本gのタピオカブームを牽引する。18年、春水堂グループのテイクアウト専門店「TP TEA」を展開するオアシスティースタンドを設立し、社長就任。同年、オアシスティーラウンジの社長に就任し現在に至る。https://ameblo.jp/projecttea  … 続きを読む,https://newspicks.com//users/1086965/cover?width=128&height=128&circle=true&t=20210310073627000
山邊 昌太郎,1,,ビジネス,一社）広島県観光連盟（HIT） チーフプロデューサー　兼　常務理事事業本部長,https://newspicks.com//user/518312?ref=recommended-picker,5203,山邊 昌太郎       一社）広島県観光連盟（HIT） チーフプロデューサー　兼　常務理事事業本部長   ジャンル: 地方創生  もらったいいね数: 5203  1970年２月生（51歳）。広島県出身。 1992年株式会社リクルート入社。新規事業開発，リクナビ責任者，求人各誌編集長を歴任。 2008年同社退社。個人事業主として事業会社各社のコンサルおよび事業企画支援に携わる。 2016年カルビー株式会社入社。新規事業開発拠点Calbee Future Laboを立ち上げ。「圧倒的顧客視点」で既成概念を超えた商品開発をリード。（現在も同社ｸﾘｴｲﾃｨﾌﾞﾃﾞｨﾚｸﾀｰ） 2020年4月より現任。 2020年11月より広島大学客員教授。  … 続きを読む,https://newspicks.com//users/518312/cover?width=128&height=128&circle=true&t=20210417230634000
濱村 百合,2,,ビジネス,Climate / ex-PE & FSA,https://newspicks.com//user/739558?ref=recommended-picker,5022,濱村 百合       Climate / ex-PE & FSA   ジャンル: 金融  もらったいいね数: 5022  脱炭素化/PE/金融庁/クラシックバレエ。  7歳でバレエを始め、2008年よりアシスタント教師。2012年より金融庁にて金融商品取引法改正に従事。2016年よりインテグラルにて投資業務に従事。2021年より米国の脱炭素化関連事業を開始。  東京大学経済学部金融学科卒業、Chicago Booth MBA。  【留意事項】筆者のNewsPicks上のコメントは全て筆者個人の考えと分析に基づくものです。  … 続きを読む,https://newspicks.com//users/739558/cover?width=128&height=128&circle=true&t=20210701202610000
堀部 太一,1,,ビジネス,株式会社TPL 代表取締役,https://newspicks.com//user/130662?ref=recommended-picker,121973,堀部 太一       株式会社TPL 代表取締役   ジャンル: 小売・流通  もらったいいね数: 121973  関西学院大学卒業後、新卒で船井総合研究所に入社。 当時最年少にてフード部のマネージャーへ。  その後事業承継と起業を行い、 京都にて外食・中食の高単価業態を展開。  「食を通じての豊かさの提供」をモットーに、 自ら事業をしながら、多くの企業へのサポートも行う。 専門領域は外食・フードデリバリー。 note始めました！https://note.com/horibe0110  ・【山里亮太】次世代の「屋台」は“商い”の常識を変えるのか？に出演 https://newspicks.com/news/4999863/ ・リピーター4倍、購買単価1.2倍。モバイルオーダーの「なぜ」 https://newspicks.com/news/4698461/body/ ・ビジネスで一番大切な「信頼」の掴み方 https://newspicks.com/news/1955029/ ・生産性向上は待ったなし、飲食ビジネスの未来 https://newspicks.com/news/1959172/ ・付加価値の限界をセントラルキッチンで突破せよ https://newspicks.com/news/2717273/ ・大手企業が続々参入、“とんかつチェーン戦争”のゆくえ https://newspicks.com/news/2363814/ ・宅配が切り拓くフードビジネス最前線 https://newspicks.com/news/2701132/ ・ＡＩ、ＩＯＴ、ロボット時代に価値が上がる仕事、下がる仕事 https://newspicks.com/news/1598654/  問い合わせ先：horibe.tp@gmail.com  … 続きを読む,https://newspicks.com//users/130662/cover?width=128&height=128&circle=true&t=20200910123710000
田中 道昭,1,,ビジネス,立教大学ビジネススクール 教授,https://newspicks.com//user/3247901?ref=recommended-picker,22692,田中 道昭       立教大学ビジネススクール 教授   ジャンル: 経営学  もらったいいね数: 22692  ★立教大学ビジネススクール(大学院ビジネスデザイン研究科)教授。シカゴ大学ブース・スクール・オブ・ビジネスMBA（ストラテジー、ファイナンス、計量経済を専攻official concentration）。　専門は企業戦略&マーケティング戦略及びミッション・マネジメント&リーダーシップ。上場企業取締役や経営コンサルタントも務めている。  ★ テレビ東京WBSコメンテーター。https://www.tv-tokyo.co.jp/wbs/present/20210629.html  ★主な著書に『GAFA×BATH』（日本経済新聞出版社）、『アマゾン銀行が誕生する日』『世界最先端8社の大戦略』（日経BP社）、『アマゾンが描く2022 年の世界』『2022年の次世代自動車産業』『ソフトバンクで占う2025年の世界』(PHPビジネス新書)、『2025年のデジタル資本主義』『「ミッション」は武器になる あなたの働き方を変える5つのレッスン』(NHK出版新書)、『ミッションの経営学』『人・組織・リーダーシップの経営学』（すばる舎）がある。  ★三菱東京UFJ銀行投資銀行部門調査役、シティバンク資産証券部トランザクター(バイスプレジデント)、バンクオブアメリカ証券会社ストラクチャードファイナンス部長(プリンシパル)、ABNアムロ証券会社オリジネーション本部長(マネージングディレクター)等を歴任。　国内外のプロジェクトファイナンス、不動産ファイナンス、証券化ファイナンス等のストラクチャードファイナンスやM&A等の投資銀行業務に長年従事。  ★『GAFA研究』や『デジタルプラットフォーマー研究』については、2019年度「日本マネジメント学会」年次全国大会統一論題基調発表（及び同学会誌への論文掲載）、2020年度「日本流通学会」年次全国大会統一論題基調発表（及び同学会誌への論文掲載）、「研究・イノベーション学会」今年度学会誌（『研究技術計画Vol.36』）への論文掲載等の実績も有している。2021年度も10月に開催される「日本広報学会」年次全国大会において同研究について基調講演を実施予定。  ★ニッセイ基礎研究所客員研究員、公正取引委員会独禁法懇話会メンバー、デジタル市場における競争政策に関する研究会委員等を現在兼務。   … 続きを読む,https://newspicks.com//users/3247901/cover?width=128&height=128&circle=true&t=20210710035456000
佐藤 俊介,1,,ビジネス,CEOセオ 連続起業家兼アーティスト,https://newspicks.com//user/171632?ref=recommended-picker,21630,佐藤 俊介       CEOセオ 連続起業家兼アーティスト   ジャンル: 小売・流通  もらったいいね数: 21630  24歳より連続起業を経て、デジタルホールディングスやトランスコスモスなどに会社を売却、「まんが王国」を展開するビーグリーで株式上場も経験。2016年からトランスコスモスの取締役上席常務執行役員兼CMOとして大企業経営に参画、国内関係会社取締役など多数兼務。2019年俳優の山田孝之とミーアンドスターズを設立、代表取締役社長兼CEOに就任。また連続起業家としてだけでなくビジネス系アーティスト「CEOセオ」として活動を開始。ホリエモンや明日花キララとコラボレーション。2021年、次世代型ブランドコングロマリット企業であるCEORYを設立、代表取締役社長兼CEOに就任。  … 続きを読む,https://newspicks.com//users/171632/cover?width=128&height=128&circle=true&t=20210710125222000
中西 孝樹,1,,ビジネス,ナカニシ自動車産業リサーチ 代表,https://newspicks.com//user/1446805?ref=recommended-picker,25049,中西 孝樹       ナカニシ自動車産業リサーチ 代表   ジャンル: 自動車  もらったいいね数: 25049  中西孝樹（なかにし・たかき）自動車アナリストとして、人気アナリストランキングで不動の地位を保った。オレゴン大学卒。山一證券、ＪＰモルガン証券東京支店株式調査部長、アライアンス・バーンスタインのグロース株式調査部長、メリルリンチ日本証券アジアパシフィックの自動車調査統括責任者を経由し、２０１３年に（株）ナカニシ自動車産業リサーチを設立し代表に就任。著書に、「トヨタ対ＶＷ」「オサムイズム」など多数。コメントは所属組織とは無関係で、個人的意見に限定される。  … 続きを読む,https://newspicks.com//users/1446805/cover?width=128&height=128&circle=true&t=20170927031630000
山手 剛人,1,,ビジネス,フロンティア・マネジメント株式会社 産業調査部 シニアアナリスト,https://newspicks.com//user/497136?ref=recommended-picker,189529,山手 剛人       フロンティア・マネジメント株式会社 産業調査部 シニアアナリスト   ジャンル: 小売・流通  もらったいいね数: 189529  流通アナリスト。1976年生まれ。東京大学経済学部卒。UBS証券、クレディ・スイス証券を経て、2017年5月より現職。NewsPicksでのかつての登録名は「チワワ」。  … 続きを読む,https://newspicks.com//users/497136/cover?width=128&height=128&circle=true&t=20210623071643000
加藤 清司,1,,ビジネス,株式会社イスラテック 代表取締役社長,https://newspicks.com//user/515426?ref=recommended-picker,340,加藤 清司       株式会社イスラテック 代表取締役社長   ジャンル: IT・テクノロジー  もらったいいね数: 340  株式会社イスラテック代表取締役。1980年 静岡県浜松市生まれ。  2006年、ある無線技術に着目し、人生の初海外として、 イスラエルに長期滞在。   帰国後、事業会社に勤めながら、 日本語の情報がない状況に着目し、ブログにてイスラエルのテックの情報発信を開始し、企業や行政から調査の仕事をいただき、スタートアップ企業の調査事業を開始。 現在は、日本企業のイスラエル進出支援、アライアンス支援に従事。  著書『スタートアップ大国イスラエルの秘密(洋泉社)』  … 続きを読む,https://newspicks.com//users/515426/cover?width=128&height=128&circle=true&t=20210505122835000
松下 久美,2,,ビジネス,ファッションビジネスジャーナリスト,https://newspicks.com//user/171713?ref=recommended-picker,3056,松下 久美       ファッションビジネスジャーナリスト   ジャンル: アート・文化  もらったいいね数: 3056  ファッションビジネスジャーナリスト、kumicom代表。元「WWDジャパン」シニアエディター。繊維・流通系日刊紙記者や、ゴルフウエアの接客販売・バイイング経験もあり。  「ZARA」「H&M」「ユニクロ」などのグローバルSPAや、セレクトショップ、ファッションビルや商業施設、百貨店、アパレル、ZOZOなどのEC企業の経営や戦略を主に担当。ギャル系を含めたガールズ系企業をカバーしていた縁で、「東京ガールズコレクション」のNHK特別番組で解説を担当したことも。著書に「ユニクロ進化論」(ビジネス社)。2017年に独立。「Yahoo!」や「WWDジャパン.com」などに執筆する一方で、サステナビリティ関連や、アパレル・ファッション業界の潮流を読み解くセミナーなどで講師やファシリテーターを務めることも。  … 続きを読む,https://newspicks.com//users/171713/cover?width=128&height=128&circle=true&t=20200810223955000
吉田 将英,1,,ビジネス,プロジェクトディレクター / 電通若者研究部 研究員,https://newspicks.com//user/233264?ref=recommended-picker,3881,吉田 将英  プロジェクトディレクター / 電通若者研究部 研究員    もらったいいね数: 3881  いろんな物事や組織の間の「関係性のデザイン」を仕事にしてます。4/3に、”自分の好奇心を大切にする方法”を書いた新著「仕事と人生がうまく回り出すアンテナ力」上梓します。  ///  電通では、クライアント企業のビジネス全般に対してアイデアで新価値創造を行う電通ビジネスデザインのメンバーとして企業のイノベーション創造支援を行い、並行して新価値創造のキーマンである“若者”と社会の関係性をデザインする「電通若者研究部」に所属。最近のほっておけない関係性トピックは「大人×若者」「企業×イノベーション」「スポーツ×日本人」「組織×構成員」とかとか。  twitter https://goo.gl/F9PFuL  note https://note.mu/mahsan  著書： 若者離れ　（2016　エムディエヌコーポレーション） なぜ君たちは就活になるとみんな同じようなことばかりしゃべりだすのか　（2014　宣伝会議）  参画プロジェクト： 電通若者研究部　　(2012～) NIPPON YOUTH STUDIO　　(2015～) ゆるスポーツYOUTH　　(2015～) 電通ビジネスデザインスクエア　(2017～) One JAPAN　(2017～) などなど・・・  … 続きを読む,https://newspicks.com//users/233264/cover?width=128&height=128&circle=true&t=20190913010335000
宇佐美 進典,1,,ビジネス,CARTA HOLDINGS 代表取締役会長,https://newspicks.com//user/130559?ref=recommended-picker,12087,宇佐美 進典       CARTA HOLDINGS 代表取締役会長   ジャンル: 広告・マーケティング  もらったいいね数: 12087  東証一部CARTA HOLDINGS代表取締役会長、VOYAGE GROUP社長兼CEO。早稲田大学卒業後、トーマツコンサルティング（現Deloitte Tohmatsu Consulting）にて、業務改善プロジェクト等に携わる。その後数社を経て1999年10月にアクシブドットコム（現VOYAGE GROUP）を創業。ネット分野に特化した事業開発会社としてポイントを活用した「ECナビ」「PeX」等のメディア事業と、国内トップクラスのSSPである「Fluct」を運営するアドテクノロジー事業等を展開。2019/1/1より持株会社CARTA HOLDINGSのもとで VOYAGE GROUPとCCIは経営統合し、CARTA HOLDINGSの代表取締役会長就任。https://twitter.com/@usapon  … 続きを読む,https://newspicks.com//users/130559/cover?width=128&height=128&circle=true&t=20191115092542000
羽生田 慶介,1,,ビジネス,オウルズコンサルティンググループ 代表取締役CEO,https://newspicks.com//user/6777478?ref=recommended-picker,454,羽生田 慶介       オウルズコンサルティンググループ 代表取締役CEO   ジャンル: IT・テクノロジー  もらったいいね数: 454  株式会社オウルズコンサルティンググループCEO。政府・ビジネス・NPO/NGOの全セクターにて社会課題解決を推進。 経済産業省大臣官房臨時専門アドバイザー ｜ 一般社団法人エシカル協会 理事｜認定NPO法人フェアトレード・ラベル・ジャパン 理事｜認定NPO法人ACE 理事｜一般社団法人グラミン日本 顧問｜多摩大学大学院ルール形成戦略研究所 副所長/客員教授｜ 経済産業省「Society5.0標準化推進委員会」等政策検討委員。  経歴：経済産業省（通商政策），キヤノン（経営企画，M&A），A.T. カーニー（戦略コンサルティング），デロイトトーマツコンサルティング執行役員/パートナーを経て現職  … 続きを読む,https://newspicks.com//users/6777478/cover?width=128&height=128&circle=true&t=20210614234753000
小池 藍,2,,ビジネス,"GO FUND, LLP GP,代表パートナー",https://newspicks.com//user/582270?ref=recommended-picker,12754,"小池 藍       GO FUND, LLP GP,代表パートナー   ジャンル: 金融  もらったいいね数: 12754  慶應義塾大学法学部2010年卒業。大学時代にスタートアップを経験後、新卒にて博報堂入社。その後、プライベートエクイティファンドのアドバンテッジパートナーズにてレバレッジドバイアウト(LBO)投資、あすかホールディングスにて東南アジア・インドのスタートアップ投資に従事し、独立。 企業への経営や新規事業アドヴァイスなども行う。 So Good groupパートナー。2020年より日本にてベンチャーキャピタルGO FUNDをスタート。 https://goinc.co.jp/go_fund/  また、現代アートの知見を深めることとコレクション、普及に努める。江戸懐石料理近茶流の師範科にて日本料理の研鑽中  … 続きを読む",https://newspicks.com//users/582270/cover?width=128&height=128&circle=true&t=20200929060913000
